

stn;time;tre200h0
SIO;2018080411;31.3
SIO;2018080412;33.1
SIO;2018080413;34.8
SIO;2018080414;35.3
SIO;2018080415;33.8
SIO;2018080416;32.6
SIO;2018080417;31.4
SIO;2018080418;30.5
SIO;2018080419;29.2
SIO;2018080420;28.3
SIO;2018080421;26.6
SIO;2018080422;25.2
SIO;2018080423;23.8
SIO;2018080500;23.0
SIO;2018080501;22.5
SIO;2018080502;21.3
SIO;2018080503;20.8
SIO;2018080504;21.0
SIO;2018080505;20.9
SIO;2018080506;21.6
SIO;2018080507;23.0
SIO;2018080508;24.8
SIO;2018080509;26.7
SIO;2018080510;28.9
SIO;2018080511;31.1
SIO;2018080512;32.7
SIO;2018080513;34.3
SIO;2018080514;35.5
SIO;2018080515;35.8
SIO;2018080516;34.8
SIO;2018080517;33.5
SIO;2018080518;32.5
SIO;2018080519;30.5
SIO;2018080520;29.6
SIO;2018080521;29.0
SIO;2018080522;26.4
SIO;2018080523;24.7
SIO;2018080600;23.2
SIO;2018080601;22.6
SIO;2018080602;21.3
SIO;2018080603;21.2
SIO;2018080604;20.9
SIO;2018080605;20.6
SIO;2018080606;21.2
SIO;2018080607;22.7
SIO;2018080608;24.7
SIO;2018080609;26.8
SIO;2018080610;29.1
SIO;2018080611;30.6
SIO;2018080612;31.0
SIO;2018080613;33.2
SIO;2018080614;34.1
SIO;2018080615;35.0
SIO;2018080616;30.8
SIO;2018080617;18.8
SIO;2018080618;19.3
SIO;2018080619;19.5
SIO;2018080620;19.3
SIO;2018080621;19.5
SIO;2018080622;19.4
SIO;2018080623;19.0
SIO;2018080700;18.7
SIO;2018080701;18.4
SIO;2018080702;18.4
SIO;2018080703;18.1
SIO;2018080704;18.0
SIO;2018080705;17.7
SIO;2018080706;18.6
SIO;2018080707;19.2
SIO;2018080708;20.7
SIO;2018080709;21.5
SIO;2018080710;24.9
SIO;2018080711;26.2
SIO;2018080712;28.4
SIO;2018080713;29.8
SIO;2018080714;31.4
SIO;2018080715;32.3
SIO;2018080716;32.3
SIO;2018080717;30.3
SIO;2018080718;27.8
SIO;2018080719;25.0
SIO;2018080720;23.5
SIO;2018080721;22.5
SIO;2018080722;21.4
SIO;2018080723;22.6
SIO;2018080800;21.5
SIO;2018080801;19.9
SIO;2018080802;19.9
SIO;2018080803;19.5
SIO;2018080804;19.7
SIO;2018080805;19.5
SIO;2018080806;19.8
SIO;2018080807;21.3
SIO;2018080808;22.7
SIO;2018080809;24.7
SIO;2018080810;26.8
SIO;2018080811;28.1
SIO;2018080812;29.7
SIO;2018080813;30.3
SIO;2018080814;30.6
SIO;2018080815;29.2
SIO;2018080816;29.6
SIO;2018080817;27.5
SIO;2018080818;25.4
SIO;2018080819;23.8
SIO;2018080820;21.8
SIO;2018080821;21.2
SIO;2018080822;19.9
SIO;2018080823;19.9
SIO;2018080900;19.3
SIO;2018080901;18.7
SIO;2018080902;18.7
SIO;2018080903;18.3
SIO;2018080904;17.9
SIO;2018080905;17.8
SIO;2018080906;18.4
SIO;2018080907;19.7
SIO;2018080908;21.9
SIO;2018080909;24.1
SIO;2018080910;26.0
SIO;2018080911;27.1
SIO;2018080912;25.5
SIO;2018080913;22.9
SIO;2018080914;23.4
SIO;2018080915;22.6
SIO;2018080916;21.2
SIO;2018080917;21.1
SIO;2018080918;21.0
SIO;2018080919;20.7
SIO;2018080920;19.7
SIO;2018080921;19.0
SIO;2018080922;18.8
SIO;2018080923;19.1
SIO;2018081000;18.8
SIO;2018081001;18.5
SIO;2018081002;18.0
SIO;2018081003;17.8
SIO;2018081004;17.2
SIO;2018081005;16.7
SIO;2018081006;17.1
SIO;2018081007;17.4
SIO;2018081008;18.0
SIO;2018081009;19.4
SIO;2018081010;21.5
SIO;2018081011;23.3
SIO;2018081012;24.1
SIO;2018081013;25.3
SIO;2018081014;26.3
SIO;2018081015;26.3
SIO;2018081016;25.6
SIO;2018081017;25.0
SIO;2018081018;23.9
SIO;2018081019;22.3
SIO;2018081020;21.2
SIO;2018081021;20.5
SIO;2018081022;19.3
SIO;2018081023;18.1
SIO;2018081100;16.5
SIO;2018081101;15.5
SIO;2018081102;15.0
SIO;2018081103;14.4
SIO;2018081104;14.0
SIO;2018081105;13.8
SIO;2018081106;15.0
SIO;2018081107;16.6
SIO;2018081108;18.2
SIO;2018081109;19.8
SIO;2018081110;21.2
SIO;2018081111;23.3
SIO;2018081112;24.7
SIO;2018081113;26.2
SIO;2018081114;26.9
SIO;2018081115;26.9
SIO;2018081116;26.6
SIO;2018081117;26.0
SIO;2018081118;25.0
SIO;2018081119;23.6
SIO;2018081120;22.3
SIO;2018081121;20.9
SIO;2018081122;18.9
SIO;2018081123;17.8
SIO;2018081200;16.7
SIO;2018081201;15.5
SIO;2018081202;15.5
SIO;2018081203;15.4
SIO;2018081204;15.0
SIO;2018081205;14.6
SIO;2018081206;15.7
SIO;2018081207;17.6
SIO;2018081208;19.5
SIO;2018081209;21.9
SIO;2018081210;23.9
SIO;2018081211;26.1
SIO;2018081212;27.0
SIO;2018081213;28.2
SIO;2018081214;29.2
SIO;2018081215;29.6
SIO;2018081216;30.5
SIO;2018081217;29.6
SIO;2018081218;27.7
SIO;2018081219;25.5
SIO;2018081220;23.8
SIO;2018081221;22.3
SIO;2018081222;20.2
SIO;2018081223;20.0
SIO;2018081300;18.5
SIO;2018081301;18.0
SIO;2018081302;18.0
SIO;2018081303;17.9
SIO;2018081304;17.4
SIO;2018081305;17.4
SIO;2018081306;17.8
SIO;2018081307;19.1
SIO;2018081308;20.8
SIO;2018081309;20.5
SIO;2018081310;20.2
SIO;2018081311;21.6
SIO;2018081312;22.4
SIO;2018081313;23.7
SIO;2018081314;25.2
SIO;2018081315;23.4
SIO;2018081316;21.0
SIO;2018081317;21.6
SIO;2018081318;20.9
SIO;2018081319;20.3
SIO;2018081320;20.1
SIO;2018081321;19.3
SIO;2018081322;18.8
SIO;2018081323;18.3
SIO;2018081400;18.2
SIO;2018081401;18.3
SIO;2018081402;18.1
SIO;2018081403;18.3
SIO;2018081404;18.0
SIO;2018081405;17.9
SIO;2018081406;17.9
SIO;2018081407;18.1
SIO;2018081408;18.6
SIO;2018081409;19.8
SIO;2018081410;22.0
SIO;2018081411;23.3
SIO;2018081412;23.1
SIO;2018081413;24.2
SIO;2018081414;25.1
SIO;2018081415;25.0
SIO;2018081416;23.7
SIO;2018081417;22.9
SIO;2018081418;22.0
SIO;2018081419;21.4
SIO;2018081420;21.0
SIO;2018081421;20.3
SIO;2018081422;19.4
SIO;2018081423;17.9
SIO;2018081500;16.6
SIO;2018081501;15.8
SIO;2018081502;15.7
SIO;2018081503;15.0
SIO;2018081504;14.6
SIO;2018081505;14.6
SIO;2018081506;15.3
SIO;2018081507;17.2
SIO;2018081508;18.8
SIO;2018081509;20.8
SIO;2018081510;22.8
SIO;2018081511;24.4
SIO;2018081512;25.8
SIO;2018081513;27.1
SIO;2018081514;27.9
SIO;2018081515;28.4
SIO;2018081516;28.3
SIO;2018081517;27.5
SIO;2018081518;25.8
SIO;2018081519;24.4
SIO;2018081520;23.2
SIO;2018081521;21.6
SIO;2018081522;20.6
SIO;2018081523;19.0
SIO;2018081600;18.1
SIO;2018081601;17.1
SIO;2018081602;16.5
SIO;2018081603;16.2
SIO;2018081604;15.6
SIO;2018081605;15.4
SIO;2018081606;16.3
SIO;2018081607;18.2
SIO;2018081608;19.9
SIO;2018081609;22.0
SIO;2018081610;24.0
SIO;2018081611;25.8
SIO;2018081612;27.9
SIO;2018081613;28.8
SIO;2018081614;29.6
SIO;2018081615;30.2
SIO;2018081616;30.0
SIO;2018081617;29.3
SIO;2018081618;27.4
SIO;2018081619;25.6
SIO;2018081620;24.5
SIO;2018081621;22.5
SIO;2018081622;21.0
SIO;2018081623;20.2
SIO;2018081700;19.7
SIO;2018081701;18.6
SIO;2018081702;17.7
SIO;2018081703;17.4
SIO;2018081704;17.3
SIO;2018081705;17.5
SIO;2018081706;18.5
SIO;2018081707;19.9
SIO;2018081708;21.3
SIO;2018081709;23.3
SIO;2018081710;24.3
SIO;2018081711;25.2
SIO;2018081712;26.3
SIO;2018081713;26.8
SIO;2018081714;26.6
SIO;2018081715;24.8
SIO;2018081716;21.9
SIO;2018081717;20.8
SIO;2018081718;21.2
SIO;2018081719;20.3
SIO;2018081720;19.1
SIO;2018081721;19.1
SIO;2018081722;18.1
SIO;2018081723;17.2
SIO;2018081800;16.6
SIO;2018081801;16.3
SIO;2018081802;16.3
SIO;2018081803;16.2
SIO;2018081804;15.7
SIO;2018081805;15.4
SIO;2018081806;16.0
SIO;2018081807;17.7
SIO;2018081808;19.6
SIO;2018081809;21.2
SIO;2018081810;22.8
SIO;2018081811;24.4
SIO;2018081812;26.6
SIO;2018081813;26.7
SIO;2018081814;27.8
SIO;2018081815;28.1
SIO;2018081816;27.9
SIO;2018081817;26.7
SIO;2018081818;25.2
SIO;2018081819;24.5
SIO;2018081820;23.1
SIO;2018081821;23.0
SIO;2018081822;21.7
SIO;2018081823;20.6
SIO;2018081900;19.4
SIO;2018081901;18.6
SIO;2018081902;17.9
SIO;2018081903;17.5
SIO;2018081904;17.0
SIO;2018081905;16.6
SIO;2018081906;17.2
SIO;2018081907;19.0
SIO;2018081908;20.6
SIO;2018081909;22.5
SIO;2018081910;24.5
SIO;2018081911;26.6
SIO;2018081912;28.2
SIO;2018081913;29.5
SIO;2018081914;30.3
SIO;2018081915;30.6
SIO;2018081916;30.3
SIO;2018081917;29.7
SIO;2018081918;28.2
SIO;2018081919;26.6
SIO;2018081920;25.2
SIO;2018081921;24.3
SIO;2018081922;22.2
SIO;2018081923;21.2
SIO;2018082000;20.1
SIO;2018082001;18.9
SIO;2018082002;18.5
SIO;2018082003;17.9
SIO;2018082004;17.3
SIO;2018082005;17.3
SIO;2018082006;17.9
SIO;2018082007;19.7
SIO;2018082008;21.3
SIO;2018082009;22.9
SIO;2018082010;24.9
SIO;2018082011;27.0
SIO;2018082012;28.7
SIO;2018082013;30.3
SIO;2018082014;31.1
SIO;2018082015;31.4
SIO;2018082016;31.2
SIO;2018082017;30.2
SIO;2018082018;28.4
SIO;2018082019;26.9
SIO;2018082020;26.0
SIO;2018082021;25.1
SIO;2018082022;24.0
SIO;2018082023;22.9
SIO;2018082100;21.1
SIO;2018082101;19.2
SIO;2018082102;19.0
SIO;2018082103;18.2
SIO;2018082104;18.0
SIO;2018082105;17.5
SIO;2018082106;18.4
SIO;2018082107;20.3
SIO;2018082108;22.2
SIO;2018082109;24.2
SIO;2018082110;26.1
SIO;2018082111;28.0
SIO;2018082112;28.9
SIO;2018082113;30.3
SIO;2018082114;31.1
SIO;2018082115;29.7
SIO;2018082116;25.4
SIO;2018082117;21.8
SIO;2018082118;21.1
SIO;2018082119;20.7
SIO;2018082120;19.7
SIO;2018082121;19.3
SIO;2018082122;19.4
SIO;2018082123;19.0
SIO;2018082200;18.9
SIO;2018082201;18.4
SIO;2018082202;18.3
SIO;2018082203;17.7
SIO;2018082204;16.6
SIO;2018082205;16.6
SIO;2018082206;16.8
SIO;2018082207;18.4
SIO;2018082208;20.4
SIO;2018082209;22.5
SIO;2018082210;24.8
SIO;2018082211;27.0
SIO;2018082212;28.8
SIO;2018082213;30.4
SIO;2018082214;30.0
SIO;2018082215;29.9
SIO;2018082216;30.1
SIO;2018082217;29.5
SIO;2018082218;27.4
SIO;2018082219;24.2
SIO;2018082220;20.8
SIO;2018082221;19.4
SIO;2018082222;18.6
SIO;2018082223;18.2
SIO;2018082300;17.6
SIO;2018082301;17.0
SIO;2018082302;16.8
SIO;2018082303;16.0
SIO;2018082304;15.7
SIO;2018082305;15.6
SIO;2018082306;16.4
SIO;2018082307;17.5
SIO;2018082308;19.0
SIO;2018082309;21.3
SIO;2018082310;23.7
SIO;2018082311;25.7
SIO;2018082312;27.6
SIO;2018082313;29.2
SIO;2018082314;30.1
SIO;2018082315;30.7
SIO;2018082316;29.3
SIO;2018082317;29.2
SIO;2018082318;27.4
SIO;2018082319;25.1
SIO;2018082320;23.3
SIO;2018082321;21.7
SIO;2018082322;19.6
SIO;2018082323;18.9
SIO;2018082400;18.4
SIO;2018082401;17.6
SIO;2018082402;17.2
SIO;2018082403;17.0
SIO;2018082404;17.2
SIO;2018082405;17.5
SIO;2018082406;17.5
SIO;2018082407;17.9
SIO;2018082408;18.4
SIO;2018082409;19.6
SIO;2018082410;21.5
SIO;2018082411;22.7
SIO;2018082412;24.6
SIO;2018082413;25.7
SIO;2018082414;26.1
SIO;2018082415;26.1
SIO;2018082416;24.7
SIO;2018082417;23.8
SIO;2018082418;22.6
SIO;2018082419;21.5
SIO;2018082420;21.0
SIO;2018082421;20.6
SIO;2018082422;20.2
SIO;2018082423;19.6
SIO;2018082500;18.9
SIO;2018082501;18.1
SIO;2018082502;17.5
SIO;2018082503;17.2
SIO;2018082504;16.5
SIO;2018082505;16.0
SIO;2018082506;15.5
SIO;2018082507;17.1
SIO;2018082508;17.8
SIO;2018082509;19.0
SIO;2018082510;18.5
SIO;2018082511;18.4
SIO;2018082512;18.5
SIO;2018082513;18.3
SIO;2018082514;18.8
SIO;2018082515;16.6
SIO;2018082516;15.7
SIO;2018082517;16.2
SIO;2018082518;16.5
SIO;2018082519;15.6
SIO;2018082520;14.7
SIO;2018082521;13.8
SIO;2018082522;13.8
SIO;2018082523;13.4
SIO;2018082600;13.1
SIO;2018082601;12.1
SIO;2018082602;10.7
SIO;2018082603;10.1
SIO;2018082604;9.1
SIO;2018082605;8.7
SIO;2018082606;9.3
SIO;2018082607;11.7
SIO;2018082608;13.2
SIO;2018082609;15.2
SIO;2018082610;17.3
SIO;2018082611;19.4
SIO;2018082612;20.5
SIO;2018082613;21.6
SIO;2018082614;21.9
SIO;2018082615;21.8
SIO;2018082616;21.4
SIO;2018082617;20.8
SIO;2018082618;19.1
SIO;2018082619;17.6
SIO;2018082620;16.4
SIO;2018082621;14.9
SIO;2018082622;14.0
SIO;2018082623;13.1
SIO;2018082700;12.2
SIO;2018082701;11.1
SIO;2018082702;11.1
SIO;2018082703;10.7
SIO;2018082704;10.7
SIO;2018082705;10.9
SIO;2018082706;12.2
SIO;2018082707;13.8
SIO;2018082708;15.7
SIO;2018082709;17.8
SIO;2018082710;19.8
SIO;2018082711;21.8
SIO;2018082712;23.4
SIO;2018082713;25.8
SIO;2018082714;26.8
SIO;2018082715;27.1
SIO;2018082716;26.9
SIO;2018082717;25.8
SIO;2018082718;24.6
SIO;2018082719;23.4
SIO;2018082720;22.1
SIO;2018082721;20.8
SIO;2018082722;19.0
SIO;2018082723;17.1
SIO;2018082800;16.3
SIO;2018082801;15.1
SIO;2018082802;14.6
SIO;2018082803;13.5
SIO;2018082804;13.3
SIO;2018082805;13.6
SIO;2018082806;14.3
SIO;2018082807;15.7
SIO;2018082808;18.1
SIO;2018082809;20.4
SIO;2018082810;22.6
SIO;2018082811;24.6
SIO;2018082812;26.6
SIO;2018082813;28.1
SIO;2018082814;29.2
SIO;2018082815;29.3
SIO;2018082816;29.0
SIO;2018082817;28.0
SIO;2018082818;26.2
SIO;2018082819;24.3
SIO;2018082820;21.3
SIO;2018082821;20.7
SIO;2018082822;18.8
SIO;2018082823;18.2
SIO;2018082900;17.3
SIO;2018082901;16.3
SIO;2018082902;15.9
SIO;2018082903;16.0
SIO;2018082904;15.8
SIO;2018082905;15.4
SIO;2018082906;16.2
SIO;2018082907;17.7
SIO;2018082908;19.7
SIO;2018082909;22.0
SIO;2018082910;24.6
SIO;2018082911;26.8
SIO;2018082912;27.4
SIO;2018082913;25.5
SIO;2018082914;20.4
SIO;2018082915;22.1
SIO;2018082916;22.3
SIO;2018082917;22.7
SIO;2018082918;21.2
SIO;2018082919;20.0
SIO;2018082920;18.6
SIO;2018082921;18.2
SIO;2018082922;17.9
SIO;2018082923;17.6
SIO;2018083000;17.5
SIO;2018083001;17.1
SIO;2018083002;16.6
SIO;2018083003;16.1
SIO;2018083004;15.8
SIO;2018083005;16.3
SIO;2018083006;16.8
SIO;2018083007;17.6
SIO;2018083008;18.8
SIO;2018083009;20.0
SIO;2018083010;21.3
SIO;2018083011;22.5
SIO;2018083012;22.8
SIO;2018083013;23.1
SIO;2018083014;23.2
SIO;2018083015;22.9
SIO;2018083016;22.2
SIO;2018083017;20.9
SIO;2018083018;20.1
SIO;2018083019;19.2
SIO;2018083020;18.7
SIO;2018083021;18.2
SIO;2018083022;18.0
SIO;2018083023;17.5
SIO;2018083100;17.0
SIO;2018083101;17.4
SIO;2018083102;17.3
SIO;2018083103;17.2
SIO;2018083104;17.2
SIO;2018083105;17.0
SIO;2018083106;16.9
SIO;2018083107;17.1
SIO;2018083108;17.4
SIO;2018083109;18.0
SIO;2018083110;18.9
SIO;2018083111;19.5
SIO;2018083112;19.3
SIO;2018083113;19.5
SIO;2018083114;19.3
SIO;2018083115;18.8
SIO;2018083116;19.0
SIO;2018083117;18.8
SIO;2018083118;17.4
SIO;2018083119;16.8
SIO;2018083120;16.5
SIO;2018083121;16.3
SIO;2018083122;16.1
SIO;2018083123;15.7
SIO;2018090100;15.1
SIO;2018090101;15.0
SIO;2018090102;14.8
SIO;2018090103;14.4
SIO;2018090104;13.9
SIO;2018090105;12.9
SIO;2018090106;13.4
SIO;2018090107;14.4
SIO;2018090108;15.2
SIO;2018090109;15.8
SIO;2018090110;17.0
SIO;2018090111;18.0
SIO;2018090112;18.7
SIO;2018090113;18.4
SIO;2018090114;19.1
SIO;2018090115;19.2
SIO;2018090116;19.2
SIO;2018090117;18.6
SIO;2018090118;17.9
SIO;2018090119;16.4
SIO;2018090120;14.8
SIO;2018090121;14.0
SIO;2018090122;13.8
SIO;2018090123;14.2
SIO;2018090200;14.0
SIO;2018090201;13.7
SIO;2018090202;13.6
SIO;2018090203;13.4
SIO;2018090204;13.0
SIO;2018090205;12.8
SIO;2018090206;13.2
SIO;2018090207;13.9
SIO;2018090208;14.5
SIO;2018090209;15.7
SIO;2018090210;16.6
SIO;2018090211;19.0
SIO;2018090212;20.3
SIO;2018090213;21.7
SIO;2018090214;21.9
SIO;2018090215;21.5
SIO;2018090216;20.6
SIO;2018090217;19.6
SIO;2018090218;18.6
SIO;2018090219;18.0
SIO;2018090220;17.7
SIO;2018090221;16.7
SIO;2018090222;15.1
SIO;2018090223;14.1
SIO;2018090300;13.6
SIO;2018090301;14.0
SIO;2018090302;13.5
SIO;2018090303;13.4
SIO;2018090304;13.7
SIO;2018090305;13.6
SIO;2018090306;14.1
SIO;2018090307;14.8
SIO;2018090308;16.0
SIO;2018090309;17.6
SIO;2018090310;19.0
SIO;2018090311;20.9
SIO;2018090312;22.4
SIO;2018090313;23.2
SIO;2018090314;23.6
SIO;2018090315;24.3
SIO;2018090316;23.7
SIO;2018090317;22.8
SIO;2018090318;20.9
SIO;2018090319;19.4
SIO;2018090320;18.4
SIO;2018090321;17.1
SIO;2018090322;15.2
SIO;2018090323;14.0
SIO;2018090400;13.8
SIO;2018090401;13.3
SIO;2018090402;12.6
SIO;2018090403;12.1
SIO;2018090404;11.6
SIO;2018090405;11.2
SIO;2018090406;12.1
SIO;2018090407;13.7
SIO;2018090408;15.8
SIO;2018090409;18.0
SIO;2018090410;19.9
SIO;2018090411;21.9
SIO;2018090412;23.1
SIO;2018090413;24.7
SIO;2018090414;25.7
SIO;2018090415;25.8
SIO;2018090416;25.2
SIO;2018090417;24.5
SIO;2018090418;23.5
SIO;2018090419;22.0
SIO;2018090420;20.6
SIO;2018090421;19.4
SIO;2018090422;17.6
SIO;2018090423;15.7
SIO;2018090500;15.1
SIO;2018090501;14.5
SIO;2018090502;14.1
SIO;2018090503;14.0
SIO;2018090504;13.4
SIO;2018090505;13.0
SIO;2018090506;13.0
SIO;2018090507;14.9
SIO;2018090508;17.4
SIO;2018090509;19.6
SIO;2018090510;21.7
SIO;2018090511;23.6
SIO;2018090512;25.1
SIO;2018090513;26.6
SIO;2018090514;27.2
SIO;2018090515;27.7
SIO;2018090516;26.8
SIO;2018090517;26.0
SIO;2018090518;24.0
SIO;2018090519;22.9
SIO;2018090520;21.4
SIO;2018090521;20.1
SIO;2018090522;18.1
SIO;2018090523;16.4
SIO;2018090600;15.3
SIO;2018090601;14.4
SIO;2018090602;14.1
SIO;2018090603;14.9
SIO;2018090604;15.5
SIO;2018090605;15.5
SIO;2018090606;15.6
SIO;2018090607;16.5
SIO;2018090608;18.0
SIO;2018090609;19.6
SIO;2018090610;21.8
SIO;2018090611;23.6
SIO;2018090612;24.0
SIO;2018090613;23.5
SIO;2018090614;21.8
SIO;2018090615;20.5
SIO;2018090616;20.1
SIO;2018090617;19.4
SIO;2018090618;18.2
SIO;2018090619;17.9
SIO;2018090620;17.7
SIO;2018090621;17.1
SIO;2018090622;17.1
SIO;2018090623;17.1
SIO;2018090700;17.3
SIO;2018090701;17.3
SIO;2018090702;16.9
SIO;2018090703;16.8
SIO;2018090704;16.7
SIO;2018090705;16.6
SIO;2018090706;16.9
SIO;2018090707;17.4
SIO;2018090708;18.2
SIO;2018090709;18.9
SIO;2018090710;21.4
SIO;2018090711;22.9
SIO;2018090712;23.8
SIO;2018090713;25.1
SIO;2018090714;25.7
SIO;2018090715;25.8
SIO;2018090716;25.1
SIO;2018090717;23.8
SIO;2018090718;21.8
SIO;2018090719;20.9
SIO;2018090720;20.1
SIO;2018090721;18.7
SIO;2018090722;17.1
SIO;2018090723;15.6
SIO;2018090800;14.5
SIO;2018090801;13.9
SIO;2018090802;13.2
SIO;2018090803;12.6
SIO;2018090804;12.2
SIO;2018090805;11.9
SIO;2018090806;11.7
SIO;2018090807;14.0
SIO;2018090808;16.1
SIO;2018090809;18.4
SIO;2018090810;20.5
SIO;2018090811;22.6
SIO;2018090812;24.0
SIO;2018090813;25.0
SIO;2018090814;25.9
SIO;2018090815;26.2
SIO;2018090816;26.0
SIO;2018090817;25.0
SIO;2018090818;22.6
SIO;2018090819;21.5
SIO;2018090820;19.6
SIO;2018090821;18.5
SIO;2018090822;16.4
SIO;2018090823;15.4
SIO;2018090900;14.8
SIO;2018090901;14.1
SIO;2018090902;13.2
SIO;2018090903;13.3
SIO;2018090904;12.6
SIO;2018090905;12.4
SIO;2018090906;12.1
SIO;2018090907;14.2
SIO;2018090908;17.0
SIO;2018090909;19.7
SIO;2018090910;22.4
SIO;2018090911;24.2
SIO;2018090912;26.3
SIO;2018090913;27.5
SIO;2018090914;28.2
SIO;2018090915;27.9
SIO;2018090916;27.5
SIO;2018090917;26.6
SIO;2018090918;24.9
SIO;2018090919;23.5
SIO;2018090920;22.3
SIO;2018090921;21.5
SIO;2018090922;20.9
SIO;2018090923;19.7
SIO;2018091000;18.4
SIO;2018091001;17.4
SIO;2018091002;16.7
SIO;2018091003;16.3
SIO;2018091004;15.7
SIO;2018091005;15.1
SIO;2018091006;14.5
SIO;2018091007;16.4
SIO;2018091008;19.0
SIO;2018091009;21.2
SIO;2018091010;23.4
SIO;2018091011;25.3
SIO;2018091012;27.0
SIO;2018091013;28.7
SIO;2018091014;29.9
SIO;2018091015;29.9
SIO;2018091016;29.0
SIO;2018091017;27.5
SIO;2018091018;25.2
SIO;2018091019;23.9
SIO;2018091020;21.5
SIO;2018091021;20.4
SIO;2018091022;18.6
SIO;2018091023;16.2
SIO;2018091100;16.3
SIO;2018091101;15.2
SIO;2018091102;14.5
SIO;2018091103;13.8
SIO;2018091104;14.2
SIO;2018091105;14.0
SIO;2018091106;13.4
SIO;2018091107;15.5
SIO;2018091108;18.0
SIO;2018091109;20.6
SIO;2018091110;22.9
SIO;2018091111;25.4
SIO;2018091112;27.5
SIO;2018091113;29.0
SIO;2018091114;29.6
SIO;2018091115;30.1
SIO;2018091116;29.7
SIO;2018091117;28.4
SIO;2018091118;26.0
SIO;2018091119;23.3
SIO;2018091120;22.3
SIO;2018091121;20.8
SIO;2018091122;19.0
SIO;2018091123;17.5
SIO;2018091200;16.7
SIO;2018091201;15.6
SIO;2018091202;15.0
SIO;2018091203;15.5
SIO;2018091204;14.7
SIO;2018091205;14.4
SIO;2018091206;14.3
SIO;2018091207;16.4
SIO;2018091208;18.8
SIO;2018091209;21.5
SIO;2018091210;23.6
SIO;2018091211;25.6
SIO;2018091212;27.9
SIO;2018091213;29.4
SIO;2018091214;30.7
SIO;2018091215;30.5
SIO;2018091216;29.5
SIO;2018091217;28.4
SIO;2018091218;26.4
SIO;2018091219;25.8
SIO;2018091220;24.7
SIO;2018091221;25.1
SIO;2018091222;23.7
SIO;2018091223;23.1
SIO;2018091300;21.9
SIO;2018091301;21.1
SIO;2018091302;20.2
SIO;2018091303;19.6
SIO;2018091304;17.7
SIO;2018091305;17.7
SIO;2018091306;17.5
SIO;2018091307;18.6
SIO;2018091308;20.5
SIO;2018091309;22.5
SIO;2018091310;24.7
SIO;2018091311;26.2
SIO;2018091312;27.5
SIO;2018091313;28.2
SIO;2018091314;29.4
SIO;2018091315;26.7
SIO;2018091316;23.7
SIO;2018091317;22.3
SIO;2018091318;22.1
SIO;2018091319;21.5
SIO;2018091320;20.2
SIO;2018091321;19.0
SIO;2018091322;18.8
SIO;2018091323;18.7
SIO;2018091400;18.1
SIO;2018091401;17.3
SIO;2018091402;17.7
SIO;2018091403;17.8
SIO;2018091404;17.6
SIO;2018091405;17.6
SIO;2018091406;17.7
SIO;2018091407;18.1
SIO;2018091408;18.3
SIO;2018091409;18.8
SIO;2018091410;19.9
SIO;2018091411;21.7
SIO;2018091412;22.5
SIO;2018091413;23.3
SIO;2018091414;24.4
SIO;2018091415;24.1
SIO;2018091416;24.6
SIO;2018091417;23.2
SIO;2018091418;22.1
SIO;2018091419;21.4
SIO;2018091420;21.0
SIO;2018091421;20.0
SIO;2018091422;18.9
SIO;2018091423;17.5
SIO;2018091500;16.8
SIO;2018091501;15.5
SIO;2018091502;14.9
SIO;2018091503;14.5
SIO;2018091504;14.6
SIO;2018091505;14.4
SIO;2018091506;15.0
SIO;2018091507;16.0
SIO;2018091508;17.6
SIO;2018091509;19.4
SIO;2018091510;21.8
SIO;2018091511;22.9
SIO;2018091512;24.6
SIO;2018091513;25.3
SIO;2018091514;25.9
SIO;2018091515;25.6
SIO;2018091516;25.0
SIO;2018091517;24.0
SIO;2018091518;22.1
SIO;2018091519;21.2
SIO;2018091520;19.7
SIO;2018091521;18.3
SIO;2018091522;17.0
SIO;2018091523;16.7
SIO;2018091600;15.7
SIO;2018091601;15.4
SIO;2018091602;15.2
SIO;2018091603;14.8
SIO;2018091604;14.5
SIO;2018091605;13.9
SIO;2018091606;13.6
SIO;2018091607;14.9
SIO;2018091608;16.7
SIO;2018091609;18.5
SIO;2018091610;19.9
SIO;2018091611;20.3
SIO;2018091612;21.1
SIO;2018091613;22.5
SIO;2018091614;23.3
SIO;2018091615;23.3
SIO;2018091616;24.1
SIO;2018091617;23.4
SIO;2018091618;21.5
SIO;2018091619;20.1
SIO;2018091620;18.9
SIO;2018091621;18.6
SIO;2018091622;17.8
SIO;2018091623;17.4
SIO;2018091700;17.3
SIO;2018091701;16.8
SIO;2018091702;16.3
SIO;2018091703;16.5
SIO;2018091704;16.0
SIO;2018091705;15.5
SIO;2018091706;16.3
SIO;2018091707;17.3
SIO;2018091708;18.6
SIO;2018091709;20.6
SIO;2018091710;23.0
SIO;2018091711;25.6
SIO;2018091712;27.2
SIO;2018091713;28.9
SIO;2018091714;28.7
SIO;2018091715;27.8
SIO;2018091716;27.3
SIO;2018091717;25.7
SIO;2018091718;24.1
SIO;2018091719;22.1
SIO;2018091720;22.2
SIO;2018091721;21.1
